Date,Unnamed: 0,Unnamed: 0.1,percent,label_index
2007년01월02일(화),35084.0,35084.0,74.61,0.0
2007년01월03일(수),35082.0,35082.0,73.49333333333334,0.0
2007년01월05일(금),35080.0,35080.0,80.62,1.0
2007년01월08일(월),35079.0,35079.0,75.59,1.0
2007년01월10일(수),35077.5,35077.5,58.205,0.0
2007년01월15일(월),35076.0,35076.0,64.61,0.0
2007년01월16일(화),35075.0,35075.0,96.13,-1.0
2007년01월17일(수),35073.0,35073.0,75.87666666666667,0.0
2007년01월18일(목),35069.5,35069.5,81.6,0.25
2007년01월22일(월),35066.5,35066.5,78.37,-0.5
2007년01월23일(화),35065.0,35065.0,63.24,0.0
2007년01월24일(수),35063.5,35063.5,73.35,-0.5
2007년01월26일(금),35062.0,35062.0,56.46,0.0
2007년02월02일(금),35061.0,35061.0,91.11,-1.0
2007년02월05일(월),35060.0,35060.0,55.2,0.0
2007년02월06일(화),35058.5,35058.5,91.09,0.0
2007년02월07일(수),35056.5,35056.5,74.39500000000001,0.5
2007년02월08일(목),35054.0,35054.0,81.21333333333334,-0.6666666666666666
2007년02월09일(금),35051.0,35051.0,73.21666666666665,-0.3333333333333333
2007년02월12일(월),35048.0,35048.0,71.94666666666667,-0.3333333333333333
2007년02월13일(화),35044.5,35044.5,89.655,-0.5
2007년02월15일(목),35041.0,35041.0,89.78333333333335,-1.0
2007년02월19일(월),35037.0,35037.0,72.79400000000001,0.2
2007년02월20일(화),35033.0,35033.0,89.94333333333333,-0.3333333333333333
2007년02월22일(목),35031.0,35031.0,82.64,1.0
2007년02월26일(월),35030.0,35030.0,94.23,-1.0
2007년02월27일(화),35029.0,35029.0,95.06,-1.0
2007년02월28일(수),35027.5,35027.5,91.03,-1.0
2007년03월01일(목),35025.5,35025.5,83.51499999999999,0.0
2007년03월05일(월),35022.5,35022.5,88.27,-0.75
2007년03월06일(화),35019.0,35019.0,85.68666666666667,0.0
2007년03월08일(목),35016.5,35016.5,82.78,0.5
2007년03월09일(금),35014.0,35014.0,73.41333333333334,0.0
2007년03월12일(월),35011.5,35011.5,97.55000000000001,-1.0
2007년03월13일(화),35009.5,35009.5,85.7,0.0
2007년03월15일(목),35007.0,35007.0,79.88666666666667,0.0
2007년03월16일(금),35004.5,35004.5,90.01499999999999,0.0
2007년03월19일(월),34999.5,34999.5,77.04375,-0.125
2007년03월20일(화),34993.5,34993.5,70.10249999999999,0.0
2007년03월22일(목),34990.5,34990.5,75.88499999999999,-0.5
2007년03월23일(금),34988.5,34988.5,66.74000000000001,0.5
2007년03월26일(월),34985.0,34985.0,72.602,0.0
2007년03월27일(화),34980.0,34980.0,83.286,-0.6
2007년03월28일(수),34976.5,34976.5,98.28999999999999,-1.0
2007년03월29일(목),34973.5,34973.5,77.99,-0.5
2007년03월30일(금),34970.0,34970.0,76.12333333333333,-0.3333333333333333
2007년04월02일(월),34967.5,34967.5,81.92,0.5
2007년04월03일(화),34962.5,34962.5,82.4075,-0.375
2007년04월04일(수),34956.5,34956.5,74.73,0.0
2007년04월05일(목),34953.5,34953.5,95.205,-1.0
2007년04월06일(금),34950.0,34950.0,72.674,0.0
2007년04월09일(월),34947.0,34947.0,54.33,0.0
2007년04월10일(화),34945.0,34945.0,56.68666666666667,0.0
2007년04월11일(수),34941.5,34941.5,85.1625,0.0
2007년04월12일(목),34939.0,34939.0,66.58,0.0
2007년04월13일(금),34938.0,34938.0,98.18,-1.0
2007년04월16일(월),34936.5,34936.5,97.975,-1.0
2007년04월17일(화),34934.5,34934.5,93.82,-1.0
2007년04월18일(수),34933.0,34933.0,52.88,0.0
2007년04월19일(목),34930.5,34930.5,85.785,-0.75
2007년04월20일(금),34927.5,34927.5,80.655,-0.5
2007년04월23일(월),34924.0,34924.0,86.134,-0.8
2007년04월24일(화),34920.5,34920.5,67.96000000000001,0.5
2007년04월25일(수),34918.5,34918.5,76.525,-0.5
2007년04월26일(목),34916.5,34916.5,73.435,-0.5
2007년04월27일(금),34914.5,34914.5,88.195,-0.5
2007년04월30일(월),34911.5,34911.5,86.32,-0.5
2007년05월01일(화),34906.5,34906.5,79.96166666666666,-0.3333333333333333
2007년05월02일(수),34903.0,34903.0,67.38,0.0
2007년05월03일(목),34900.5,34900.5,86.945,-0.25
2007년05월04일(금),34897.5,34897.5,98.75999999999999,-1.0
2007년05월07일(월),34894.5,34894.5,75.25,0.75
2007년05월08일(화),34891.0,34891.0,71.54333333333334,-0.3333333333333333
2007년05월09일(수),34886.0,34886.0,80.12571428571428,-0.42857142857142855
2007년05월10일(목),34882.0,34882.0,54.45,0.0
2007년05월11일(금),34879.5,34879.5,57.005,0.0
2007년05월14일(월),34876.5,34876.5,86.06,0.0
2007년05월15일(화),34875.0,34875.0,83.78,-1.0
2007년05월16일(수),34872.5,34872.5,63.81999999999999,0.0
2007년05월17일(목),34869.5,34869.5,55.615,0.0
2007년05월18일(금),34867.5,34867.5,80.515,-0.5
2007년05월21일(월),34866.0,34866.0,74.65,0.0
2007년05월23일(수),34863.5,34863.5,71.33500000000001,-0.25
2007년05월24일(목),34858.5,34858.5,78.22166666666666,-0.16666666666666666
2007년05월25일(금),34854.0,34854.0,71.77999999999999,0.6666666666666666
2007년05월28일(월),34852.0,34852.0,84.06,1.0
2007년05월29일(화),34849.5,34849.5,75.9175,-0.25
2007년05월30일(수),34846.5,34846.5,93.985,0.0
2007년05월31일(목),34844.5,34844.5,73.9,0.5
2007년06월04일(월),34842.0,34842.0,77.72666666666667,-0.3333333333333333
2007년06월05일(화),34840.0,34840.0,83.1,-1.0
2007년06월06일(수),34837.0,34837.0,73.53999999999999,0.0
2007년06월07일(목),34833.0,34833.0,81.03,0.0
2007년06월08일(금),34831.0,34831.0,73.88,1.0
2007년06월11일(월),34827.5,34827.5,71.39333333333333,0.0
2007년06월12일(화),34824.0,34824.0,66.69,0.0
2007년06월13일(수),34821.0,34821.0,87.342,-0.4
2007년06월14일(목),34817.5,34817.5,80.91999999999999,0.5
2007년06월15일(금),34812.0,34812.0,73.69777777777777,0.0
2007년06월18일(월),34805.0,34805.0,80.064,-0.2
2007년06월19일(화),34801.5,34801.5,94.445,-1.0
2007년06월20일(수),34798.5,34798.5,86.7325,0.0
2007년06월21일(목),34794.5,34794.5,65.28,0.25
2007년06월25일(월),34791.0,34791.0,89.14999999999999,-0.6666666666666666
2007년06월26일(화),34787.5,34787.5,92.055,-0.5
2007년06월27일(수),34784.0,34784.0,71.25,0.0
2007년06월28일(목),34778.0,34778.0,78.98444444444445,0.2222222222222222
2007년06월29일(금),34771.5,34771.5,76.8075,0.75
2007년07월02일(월),34766.5,34766.5,62.94833333333333,0.16666666666666666
2007년07월03일(화),34761.5,34761.5,78.85249999999999,-0.5
2007년07월04일(수),34757.5,34757.5,70.99,0.0
2007년07월05일(목),34754.0,34754.0,79.04666666666667,1.0
2007년07월06일(금),34751.5,34751.5,84.215,0.0
2007년07월09일(월),34747.5,34747.5,71.11666666666666,-0.3333333333333333
2007년07월10일(화),34742.0,34742.0,76.376,-0.4
2007년07월11일(수),34738.0,34738.0,70.53333333333333,0.3333333333333333
2007년07월12일(목),34735.0,34735.0,61.94666666666668,0.0
2007년07월13일(금),34730.0,34730.0,85.00714285714285,-0.42857142857142855
2007년07월16일(월),34723.5,34723.5,73.78333333333333,-0.5
2007년07월17일(화),34718.5,34718.5,79.895,0.0
2007년07월18일(수),34715.0,34715.0,73.43333333333334,-0.3333333333333333
2007년07월19일(목),34711.0,34711.0,90.08,0.2
2007년07월20일(금),34706.5,34706.5,89.08250000000001,0.5
2007년07월23일(월),34704.0,34704.0,81.24,-1.0
2007년07월24일(화),34702.0,34702.0,87.60666666666667,0.3333333333333333
2007년07월25일(수),34697.5,34697.5,69.76166666666667,0.16666666666666666
2007년07월26일(목),34693.0,34693.0,96.05666666666667,-1.0
2007년07월27일(금),34690.0,34690.0,67.23333333333333,-0.3333333333333333
2007년07월30일(월),34686.5,34686.5,68.18,0.25
2007년07월31일(화),34683.5,34683.5,68.905,-0.5
2007년08월01일(수),34681.5,34681.5,86.14500000000001,-0.5
2007년08월02일(목),34678.0,34678.0,94.442,-0.6
2007년08월03일(금),34673.5,34673.5,87.2925,-0.75
2007년08월06일(월),34668.5,34668.5,84.58333333333333,-0.5
2007년08월07일(화),34663.0,34663.0,74.846,0.0
2007년08월08일(수),34658.5,34658.5,73.8325,0.0
2007년08월09일(목),34655.0,34655.0,90.63999999999999,-0.3333333333333333
2007년08월10일(금),34652.0,34652.0,91.87,-0.6666666666666666
2007년08월13일(월),34648.0,34648.0,72.96000000000001,-0.4
2007년08월14일(화),34644.0,34644.0,94.27333333333333,-0.3333333333333333
2007년08월15일(수),34640.5,34640.5,74.7025,-0.5
2007년08월16일(목),34637.5,34637.5,98.46000000000001,-1.0
2007년08월17일(금),34634.5,34634.5,90.15,-0.25
2007년08월20일(월),34632.0,34632.0,94.43,-1.0
2007년08월21일(화),34629.0,34629.0,80.04400000000001,-0.6
2007년08월22일(수),34625.5,34625.5,78.66,0.5
2007년08월23일(목),34622.0,34622.0,75.72200000000001,0.0
2007년08월24일(금),34617.5,34617.5,74.7775,-0.5
2007년08월27일(월),34613.5,34613.5,74.12,-0.25
2007년08월28일(화),34610.0,34610.0,56.47,0.0
2007년08월29일(수),34606.0,34606.0,82.726,-0.4
2007년08월30일(목),34602.5,34602.5,90.495,0.0
2007년08월31일(금),34599.5,34599.5,75.95,0.25
2007년09월03일(월),34596.0,34596.0,78.13666666666667,0.0
2007년09월04일(화),34591.0,34591.0,75.54571428571428,0.14285714285714285
2007년09월05일(수),34585.0,34585.0,77.838,0.4
2007년09월06일(목),34579.5,34579.5,81.35833333333333,-0.5
2007년09월07일(금),34575.0,34575.0,66.02666666666666,0.0
2007년09월10일(월),34571.5,34571.5,93.85,-1.0
2007년09월11일(화),34567.5,34567.5,88.855,-0.75
2007년09월12일(수),34562.5,34562.5,74.31833333333334,-0.16666666666666666
2007년09월13일(목),34558.5,34558.5,84.14,-0.5
2007년09월14일(금),34554.5,34554.5,80.335,0.3333333333333333
2007년09월17일(월),34550.0,34550.0,79.20666666666666,0.6666666666666666
2007년09월18일(화),34547.0,34547.0,88.91333333333334,-0.3333333333333333
2007년09월19일(수),34540.0,34540.0,79.43,0.18181818181818182
2007년09월20일(목),34534.0,34534.0,87.29,-1.0
2007년09월21일(금),34531.0,34531.0,91.518,-0.8
2007년09월24일(월),34527.5,34527.5,53.295,0.0
2007년09월25일(화),34525.5,34525.5,64.945,0.5
2007년09월26일(수),34522.5,34522.5,78.975,-0.25
2007년09월27일(목),34517.0,34517.0,75.11571428571428,0.14285714285714285
2007년09월28일(금),34510.0,34510.0,80.99714285714286,0.14285714285714285
2007년10월01일(월),34503.5,34503.5,72.505,0.3333333333333333
2007년10월02일(화),34498.5,34498.5,64.695,0.25
2007년10월03일(수),34495.5,34495.5,78.6,0.5
2007년10월04일(목),34493.0,34493.0,82.15666666666668,1.0
2007년10월05일(금),34490.0,34490.0,64.10000000000001,-0.3333333333333333
2007년10월08일(월),34486.0,34486.0,77.772,-0.2
2007년10월09일(화),34481.0,34481.0,79.608,0.4
2007년10월10일(수),34477.5,34477.5,67.7,0.0
2007년10월11일(목),34474.5,34474.5,79.3875,-0.5
2007년10월12일(금),34469.5,34469.5,76.56166666666667,-0.5
2007년10월15일(월),34464.5,34464.5,78.8525,-0.25
2007년10월16일(화),34461.5,34461.5,82.63,0.0
2007년10월17일(수),34458.5,34458.5,70.65,-0.25
2007년10월18일(목),34455.0,34455.0,80.24666666666667,-0.6666666666666666
2007년10월19일(금),34450.5,34450.5,89.61666666666667,-0.8333333333333334
2007년10월22일(월),34440.0,34440.0,86.514,-0.5333333333333333
2007년10월23일(화),34430.5,34430.5,81.4075,-0.25
2007년10월24일(수),34426.0,34426.0,73.65,0.4
2007년10월25일(목),34421.0,34421.0,83.226,0.0
2007년10월26일(금),34416.5,34416.5,71.1275,0.0
2007년10월29일(월),34411.5,34411.5,81.38,-0.3333333333333333
2007년10월30일(화),34407.0,34407.0,87.64666666666666,-0.3333333333333333
2007년10월31일(수),34403.0,34403.0,75.312,0.0
2007년11월01일(목),34399.5,34399.5,71.285,0.5
2007년11월02일(금),34395.0,34395.0,80.62714285714286,-0.42857142857142855
2007년11월05일(월),34390.0,34390.0,81.86333333333333,0.0
2007년11월06일(화),34387.5,34387.5,82.495,-0.5
2007년11월07일(수),34384.0,34384.0,74.936,0.4
2007년11월08일(목),34377.0,34377.0,84.99555555555555,-0.6666666666666666
2007년11월09일(금),34369.5,34369.5,82.21833333333333,-0.3333333333333333
2007년11월12일(월),34365.5,34365.5,83.105,-0.5
2007년11월13일(화),34360.5,34360.5,78.68125,-0.375
2007년11월14일(수),34355.0,34355.0,80.81666666666666,0.0
2007년11월15일(목),34350.0,34350.0,81.1842857142857,-0.42857142857142855
2007년11월16일(금),34342.5,34342.5,84.085,-0.625
2007년11월19일(월),34336.5,34336.5,80.41,0.0
2007년11월20일(화),34330.5,34330.5,78.45125,-0.5
2007년11월21일(수),34322.5,34322.5,90.4225,-0.25
2007년11월22일(목),34316.0,34316.0,80.974,-0.8
2007년11월23일(금),34311.0,34311.0,88.006,-0.8
2007년11월26일(월),34306.5,34306.5,65.305,0.25
2007년11월27일(화),34303.5,34303.5,82.47,-0.5
2007년11월28일(수),34301.5,34301.5,98.65,-1.0
2007년11월29일(목),34297.5,34297.5,85.36,0.3333333333333333
2007년11월30일(금),34293.0,34293.0,81.57333333333334,0.0
2007년12월03일(월),34291.0,34291.0,96.64,-1.0
2007년12월04일(화),34287.5,34287.5,75.92166666666667,0.5
2007년12월05일(수),34282.5,34282.5,69.285,-0.25
2007년12월06일(목),34277.5,34277.5,69.32666666666667,-0.3333333333333333
2007년12월07일(금),34271.0,34271.0,68.6542857142857,0.0
2007년12월10일(월),34265.5,34265.5,78.8575,-0.5
2007년12월11일(화),34260.0,34260.0,75.45285714285714,0.42857142857142855
2007년12월12일(수),34253.5,34253.5,62.195,0.16666666666666666
2007년12월13일(목),34250.0,34250.0,99.43,-1.0
2007년12월14일(금),34246.5,34246.5,82.87333333333333,0.0
2007년12월17일(월),34242.0,34242.0,98.01,-1.0
2007년12월18일(화),34239.0,34239.0,81.53333333333333,-0.6666666666666666
2007년12월19일(수),34234.5,34234.5,75.66333333333334,-0.16666666666666666
2007년12월20일(목),34229.0,34229.0,78.396,-0.2
2007년12월21일(금),34226.0,34226.0,86.55,-1.0
2007년12월24일(월),34222.0,34222.0,84.94142857142857,0.5714285714285714
2007년12월25일(화),34215.0,34215.0,76.48,-0.14285714285714285
2007년12월26일(수),34208.0,34208.0,71.14285714285714,-0.14285714285714285
2007년12월27일(목),34200.0,34200.0,73.70444444444445,0.2222222222222222
2007년12월28일(금),34192.0,34192.0,79.97142857142856,-0.2857142857142857
2007년12월31일(월),34184.5,34184.5,69.225,-0.125
2008년01월01일(화),34178.0,34178.0,79.316,0.4
2008년01월02일(수),34172.5,34172.5,77.97500000000001,-0.16666666666666666
2008년01월03일(목),34166.5,34166.5,81.32333333333334,-0.5
2008년01월04일(금),34161.0,34161.0,78.554,0.2
2008년01월07일(월),34157.0,34157.0,82.43666666666667,0.3333333333333333
2008년01월08일(화),34154.0,34154.0,90.21,-0.3333333333333333
2008년01월09일(수),34151.0,34151.0,68.48,-0.3333333333333333
2008년01월10일(목),34145.0,34145.0,74.38444444444445,0.1111111111111111
2008년01월11일(금),34135.0,34135.0,89.39636363636363,-0.8181818181818182
2008년01월14일(월),34128.5,34128.5,71.67,0.5
2008년01월15일(화),34125.5,34125.5,77.66,-0.5
2008년01월16일(수),34122.5,34122.5,57.945,0.0
2008년01월17일(목),34118.0,34118.0,75.94285714285715,-0.14285714285714285
2008년01월18일(금),34110.0,34110.0,74.32666666666667,-0.3333333333333333
2008년01월21일(월),34103.0,34103.0,90.02000000000001,-0.8
2008년01월22일(화),34098.5,34098.5,87.9075,-0.75
2008년01월23일(수),34096.0,34096.0,81.28,-1.0
2008년01월24일(목),34091.5,34091.5,81.805,-0.25
2008년01월25일(금),34087.0,34087.0,80.19,1.0
2008년01월28일(월),34084.0,34084.0,87.256,-0.6
2008년01월29일(화),34078.5,34078.5,84.85833333333333,-0.6666666666666666
2008년01월30일(수),34072.5,34072.5,96.31333333333333,-1.0
2008년01월31일(목),34067.5,34067.5,82.16,-0.25
2008년02월01일(금),34063.5,34063.5,65.285,0.0
2008년02월04일(월),34057.0,34057.0,78.89555555555555,0.1111111111111111
2008년02월05일(화),34051.5,34051.5,63.3,0.5
2008년02월06일(수),34048.0,34048.0,82.022,0.0
2008년02월07일(목),34043.5,34043.5,78.265,-0.5
2008년02월08일(금),34040.0,34040.0,76.71333333333332,0.3333333333333333
2008년02월11일(월),34035.5,34035.5,96.61833333333334,-0.6666666666666666
2008년02월12일(화),34031.0,34031.0,77.14999999999999,1.0
2008년02월13일(수),34029.0,34029.0,98.15,-1.0
2008년02월14일(목),34024.0,34024.0,73.58111111111111,0.4444444444444444
2008년02월15일(금),34017.0,34017.0,85.792,-0.4
2008년02월18일(월),34012.5,34012.5,84.33749999999999,0.5
2008년02월19일(화),34008.0,34008.0,73.122,0.4
2008년02월20일(수),34003.0,34003.0,83.924,-0.8
2008년02월21일(목),33998.5,33998.5,79.67,-0.25
2008년02월22일(금),33992.0,33992.0,82.01777777777778,0.0
2008년02월25일(월),33984.0,33984.0,80.12,0.42857142857142855
2008년02월26일(화),33978.5,33978.5,96.745,-1.0
2008년02월27일(수),33971.0,33971.0,78.80636363636364,-0.36363636363636365
2008년02월28일(목),33964.5,33964.5,81.24,-0.5
2008년02월29일(금),33960.5,33960.5,71.04166666666667,-0.3333333333333333
2008년03월03일(월),33956.0,33956.0,89.86333333333334,-0.3333333333333333
2008년03월04일(화),33950.0,33950.0,79.29222222222222,-0.4444444444444444
2008년03월05일(수),33944.5,33944.5,74.185,0.0
2008년03월06일(목),33939.0,33939.0,84.62111111111112,-0.3333333333333333
2008년03월07일(금),33932.0,33932.0,82.514,-0.4
2008년03월10일(월),33926.0,33926.0,84.67,-0.5714285714285714
2008년03월11일(화),33921.0,33921.0,87.12333333333333,-0.3333333333333333
2008년03월12일(수),33919.0,33919.0,65.48,0.0
2008년03월13일(목),33918.0,33918.0,54.81,0.0
2008년03월14일(금),33917.0,33917.0,98.27,-1.0
2008년03월17일(월),33914.5,33914.5,75.9375,0.0
2008년03월18일(화),33910.0,33910.0,84.964,-0.8
2008년03월19일(수),33905.0,33905.0,83.798,-0.4
2008년03월20일(목),33901.0,33901.0,63.92666666666667,0.3333333333333333
2008년03월21일(금),33898.5,33898.5,86.28,0.0
2008년03월24일(월),33895.5,33895.5,81.0425,-0.25
2008년03월25일(화),33892.5,33892.5,79.17,0.0
2008년03월26일(수),33890.5,33890.5,83.315,0.0
2008년03월27일(목),33887.0,33887.0,82.38199999999999,-0.2
2008년03월31일(월),33882.0,33882.0,66.34400000000001,-0.2
2008년04월01일(화),33877.0,33877.0,78.914,-0.4
2008년04월02일(수),33873.0,33873.0,86.06,-0.3333333333333333
2008년04월03일(목),33869.5,33869.5,59.3125,0.25
2008년04월04일(금),33866.5,33866.5,69.275,0.5
2008년04월07일(월),33863.0,33863.0,81.38,-0.4
2008년04월08일(화),33859.5,33859.5,61.535,0.0
2008년04월09일(수),33856.0,33856.0,77.036,-0.4
2008년04월10일(목),33852.5,33852.5,69.59,0.0
2008년04월11일(금),33849.0,33849.0,92.748,0.2
2008년04월14일(월),33844.5,33844.5,89.5925,-0.75
2008년04월15일(화),33839.0,33839.0,76.48428571428572,-0.14285714285714285
2008년04월16일(수),33834.0,33834.0,87.23666666666668,-0.3333333333333333
2008년04월17일(목),33830.5,33830.5,79.975,-0.25
2008년04월18일(금),33826.5,33826.5,59.9825,0.25
2008년04월21일(월),33821.0,33821.0,87.8157142857143,-0.7142857142857143
2008년04월22일(화),33815.5,33815.5,82.755,0.0
2008년04월23일(수),33811.0,33811.0,83.696,0.0
2008년04월24일(목),33806.5,33806.5,88.1925,-0.5
2008년04월25일(금),33803.0,33803.0,65.51666666666667,0.3333333333333333
2008년04월28일(월),33801.0,33801.0,52.71,0.0
2008년04월29일(화),33798.0,33798.0,82.36,0.0
2008년04월30일(수),33794.0,33794.0,77.17666666666666,0.0
2008년05월01일(목),33789.5,33789.5,79.03166666666667,0.0
2008년05월02일(금),33783.0,33783.0,70.19142857142857,0.14285714285714285
2008년05월05일(월),33774.0,33774.0,77.53727272727272,0.09090909090909091
2008년05월06일(화),33765.5,33765.5,73.74166666666666,0.3333333333333333
2008년05월07일(수),33760.0,33760.0,71.582,0.0
2008년05월08일(목),33755.5,33755.5,92.4375,-0.5
2008년05월09일(금),33750.0,33750.0,77.21000000000001,0.0
2008년05월12일(월),33743.0,33743.0,68.34714285714286,0.0
2008년05월13일(화),33737.5,33737.5,85.3175,-0.75
2008년05월14일(수),33733.5,33733.5,71.10499999999999,0.5
2008년05월15일(목),33728.5,33728.5,80.355,0.0
2008년05월16일(금),33724.0,33724.0,74.01666666666667,-0.3333333333333333
2008년05월19일(월),33719.5,33719.5,78.96166666666666,-0.5
2008년05월20일(화),33714.0,33714.0,72.194,0.0
2008년05월21일(수),33711.0,33711.0,85.39,-1.0
2008년05월22일(목),33708.5,33708.5,74.7925,0.5
2008년05월23일(금),33703.5,33703.5,76.01166666666667,0.16666666666666666
2008년05월26일(월),33699.0,33699.0,74.17666666666666,-0.3333333333333333
2008년05월27일(화),33694.0,33694.0,69.87714285714286,-0.2857142857142857
2008년05월28일(수),33688.5,33688.5,70.5075,0.0
2008년05월29일(목),33684.0,33684.0,86.428,-0.2
2008년05월30일(금),33678.5,33678.5,66.29833333333333,0.0
2008년06월02일(월),33673.0,33673.0,83.838,-0.6
2008년06월03일(화),33668.0,33668.0,94.058,-1.0
2008년06월04일(수),33663.0,33663.0,78.342,0.0
2008년06월05일(목),33658.0,33658.0,66.354,0.4
2008년06월06일(금),33650.5,33650.5,80.417,-0.3
2008년06월09일(월),33642.0,33642.0,83.30999999999999,-0.2857142857142857
2008년06월10일(화),33635.5,33635.5,86.00166666666667,-0.8333333333333334
2008년06월11일(수),33628.5,33628.5,75.6925,0.0
2008년06월12일(목),33622.0,33622.0,82.636,0.0
2008년06월13일(금),33617.0,33617.0,90.22999999999999,-0.8
2008년06월16일(월),33609.0,33609.0,80.80454545454546,-0.18181818181818182
2008년06월17일(화),33600.0,33600.0,74.23714285714286,0.0
2008년06월18일(수),33591.0,33591.0,73.91181818181818,-0.36363636363636365
2008년06월19일(목),33582.0,33582.0,71.09,-0.14285714285714285
2008년06월20일(금),33577.0,33577.0,75.18333333333334,-0.3333333333333333
2008년06월23일(월),33571.0,33571.0,76.42222222222222,0.0
2008년06월24일(화),33562.0,33562.0,81.14,-0.4444444444444444
2008년06월25일(수),33554.0,33554.0,78.69285714285715,-0.42857142857142855
2008년06월26일(목),33548.0,33548.0,87.178,-0.8
2008년06월27일(금),33543.5,33543.5,78.57,0.0
2008년06월30일(월),33537.5,33537.5,83.82875,0.0
2008년07월01일(화),33529.5,33529.5,83.7075,-0.25
2008년07월02일(수),33522.5,33522.5,92.50999999999999,-0.8333333333333334
2008년07월03일(목),33516.0,33516.0,81.07285714285715,-0.5714285714285714
2008년07월04일(금),33509.0,33509.0,79.7,-0.42857142857142855
2008년07월07일(월),33503.0,33503.0,74.194,0.0
2008년07월08일(화),33498.5,33498.5,93.775,-0.5
2008년07월09일(수),33494.0,33494.0,70.77000000000001,-0.4
2008년07월10일(목),33490.0,33490.0,84.62666666666667,-0.3333333333333333
2008년07월11일(금),33486.0,33486.0,81.692,-0.6
2008년07월14일(월),33481.0,33481.0,91.166,-0.6
2008년07월15일(화),33476.0,33476.0,98.81800000000001,-1.0
2008년07월16일(수),33469.5,33469.5,83.97625,-0.75
2008년07월17일(목),33461.5,33461.5,76.87125,-0.5
2008년07월18일(금),33455.0,33455.0,81.628,-0.4
2008년07월21일(월),33448.0,33448.0,77.70444444444445,0.0
2008년07월22일(화),33441.0,33441.0,90.796,-1.0
2008년07월23일(수),33435.0,33435.0,82.79285714285713,-0.42857142857142855
2008년07월24일(목),33427.0,33427.0,77.34444444444445,-0.5555555555555556
2008년07월25일(금),33420.5,33420.5,88.35249999999999,-0.75
2008년07월28일(월),33415.5,33415.5,81.47833333333334,-0.5
2008년07월29일(화),33407.5,33407.5,87.095,-0.6
2008년07월30일(수),33399.5,33399.5,88.19333333333333,-0.16666666666666666
2008년07월31일(목),33394.0,33394.0,86.27799999999999,-0.4
2008년08월01일(금),33389.5,33389.5,95.6375,-0.5
2008년08월04일(월),33384.5,33384.5,88.61,-0.5
2008년08월05일(화),33378.5,33378.5,98.34166666666665,-1.0
2008년08월06일(수),33374.0,33374.0,75.92,0.0
2008년08월07일(목),33369.5,33369.5,74.435,-0.5
2008년08월08일(금),33364.5,33364.5,83.955,-0.75
2008년08월11일(월),33359.0,33359.0,79.90142857142857,0.0
2008년08월12일(화),33352.5,33352.5,87.78333333333335,-0.6666666666666666
2008년08월13일(수),33347.5,33347.5,95.8775,-1.0
2008년08월14일(목),33343.0,33343.0,75.662,-0.6
2008년08월15일(금),33339.0,33339.0,83.76333333333334,-0.6666666666666666
2008년08월18일(월),33332.5,33332.5,83.012,-0.5
2008년08월19일(화),33324.5,33324.5,84.315,-0.6666666666666666
2008년08월20일(수),33320.5,33320.5,97.485,-1.0
2008년08월21일(목),33317.5,33317.5,82.495,-0.25
2008년08월22일(금),33312.0,33312.0,97.75714285714285,-1.0
2008년08월25일(월),33304.0,33304.0,81.92666666666668,-0.3333333333333333
2008년08월26일(화),33296.0,33296.0,88.71428571428571,-0.7142857142857143
2008년08월27일(수),33290.0,33290.0,78.98400000000001,-0.4
2008년08월28일(목),33282.5,33282.5,81.965,-0.3
2008년08월29일(금),33275.0,33275.0,96.362,-1.0
2008년09월01일(월),33268.0,33268.0,98.14,-1.0
2008년09월02일(화),33261.0,33261.0,87.512,0.0
2008년09월03일(수),33255.0,33255.0,83.52142857142857,-0.5714285714285714
2008년09월04일(목),33248.0,33248.0,82.42714285714285,-0.7142857142857143
2008년09월05일(금),33241.5,33241.5,95.63166666666666,-0.6666666666666666
2008년09월08일(월),33236.5,33236.5,84.41,-0.25
2008년09월09일(화),33230.0,33230.0,80.60111111111111,-0.2222222222222222
2008년09월10일(수),33224.0,33224.0,77.36,0.3333333333333333
2008년09월11일(목),33219.0,33219.0,76.80428571428571,-0.2857142857142857
2008년09월12일(금),33211.0,33211.0,77.02777777777777,0.2222222222222222
2008년09월15일(월),33201.5,33201.5,74.162,0.0
2008년09월16일(화),33192.5,33192.5,85.48375,-0.625
2008년09월17일(수),33185.5,33185.5,78.27499999999999,-0.16666666666666666
2008년09월18일(목),33179.5,33179.5,90.37333333333333,-0.8333333333333334
2008년09월19일(금),33173.5,33173.5,80.735,-0.16666666666666666
2008년09월22일(월),33166.5,33166.5,80.33,-0.25
2008년09월23일(화),33158.0,33158.0,83.55222222222223,-0.4444444444444444
2008년09월24일(수),33151.5,33151.5,70.5125,0.25
2008년09월25일(목),33147.0,33147.0,81.104,-0.6
2008년09월26일(금),33142.5,33142.5,89.35,-0.5
2008년09월29일(월),33137.0,33137.0,82.62,-0.5714285714285714
2008년09월30일(화),33130.0,33130.0,84.84285714285714,-0.7142857142857143
2008년10월01일(수),33123.0,33123.0,78.66714285714286,-0.42857142857142855
2008년10월02일(목),33117.0,33117.0,93.252,-0.4
2008년10월03일(금),33113.5,33113.5,95.925,-1.0
2008년10월06일(월),33109.0,33109.0,89.88571428571429,-0.5714285714285714
2008년10월07일(화),33103.0,33103.0,80.702,-0.6
2008년10월08일(수),33096.0,33096.0,87.68333333333334,-0.7777777777777778
