,Hotel_Name,room,clean,staff,service,design,location,breakfast
0,1K Hotel,62,0,0,0,0,0,0
1,1K Hotel,0,5,0,0,0,0,0
2,1K Hotel,0,0,33,0,0,0,0
3,1K Hotel,0,0,0,5,0,0,0
4,1K Hotel,0,0,0,0,7,0,0
5,1K Hotel,0,0,0,0,0,34,0
6,1K Hotel,0,0,0,0,0,0,8
7,9Hotel Republique,55,0,0,0,0,0,0
8,9Hotel Republique,0,8,0,0,0,0,0
9,9Hotel Republique,0,0,67,0,0,0,0
10,9Hotel Republique,0,0,0,7,0,0,0
11,9Hotel Republique,0,0,0,0,14,0,0
12,9Hotel Republique,0,0,0,0,0,36,0
13,9Hotel Republique,0,0,0,0,0,0,25
14,A La Villa Madame,9,0,0,0,0,0,0
15,A La Villa Madame,0,1,0,0,0,0,0
16,A La Villa Madame,0,0,11,0,0,0,0
17,A La Villa Madame,0,0,0,3,0,0,0
18,A La Villa Madame,0,0,0,0,2,0,0
19,A La Villa Madame,0,0,0,0,0,10,0
20,A La Villa Madame,0,0,0,0,0,0,9
21,AC Hotel Paris Porte Maillot by Marriott,16,0,0,0,0,0,0
22,AC Hotel Paris Porte Maillot by Marriott,0,3,0,0,0,0,0
23,AC Hotel Paris Porte Maillot by Marriott,0,0,26,0,0,0,0
24,AC Hotel Paris Porte Maillot by Marriott,0,0,0,1,0,0,0
25,AC Hotel Paris Porte Maillot by Marriott,0,0,0,0,0,16,0
26,AC Hotel Paris Porte Maillot by Marriott,0,0,0,0,0,0,7
27,Acad mie H tel Saint Germain,84,0,0,0,0,0,0
28,Acad mie H tel Saint Germain,0,6,0,0,0,0,0
29,Acad mie H tel Saint Germain,0,0,112,0,0,0,0
30,Acad mie H tel Saint Germain,0,0,0,7,0,0,0
31,Acad mie H tel Saint Germain,0,0,0,0,0,95,0
32,Acad mie H tel Saint Germain,0,0,0,0,0,0,15
33,Amarante Beau Manoir,31,0,0,0,0,0,0
34,Amarante Beau Manoir,0,1,0,0,0,0,0
35,Amarante Beau Manoir,0,0,47,0,0,0,0
36,Amarante Beau Manoir,0,0,0,3,0,0,0
37,Amarante Beau Manoir,0,0,0,0,0,50,0
38,Amarante Beau Manoir,0,0,0,0,0,0,9
39,Amarante Champs Elys es,11,0,0,0,0,0,0
40,Amarante Champs Elys es,0,1,0,0,0,0,0
41,Amarante Champs Elys es,0,0,28,0,0,0,0
42,Amarante Champs Elys es,0,0,0,0,0,38,0
43,Amarante Champs Elys es,0,0,0,0,0,0,2
44,Amp re,56,0,0,0,0,0,0
45,Amp re,0,4,0,0,0,0,0
46,Amp re,0,0,49,0,0,0,0
47,Amp re,0,0,0,1,0,0,0
48,Amp re,0,0,0,0,1,0,0
49,Amp re,0,0,0,0,0,45,0
50,Amp re,0,0,0,0,0,0,15
51,Arioso,9,0,0,0,0,0,0
52,Arioso,0,2,0,0,0,0,0
53,Arioso,0,0,12,0,0,0,0
54,Arioso,0,0,0,0,0,11,0
55,Arioso,0,0,0,0,0,0,5
56,Artus Hotel by MH,16,0,0,0,0,0,0
57,Artus Hotel by MH,0,1,0,0,0,0,0
58,Artus Hotel by MH,0,0,19,0,0,0,0
59,Artus Hotel by MH,0,0,0,1,0,0,0
60,Artus Hotel by MH,0,0,0,0,1,0,0
61,Artus Hotel by MH,0,0,0,0,0,25,0
62,Artus Hotel by MH,0,0,0,0,0,0,3
63,Atala Champs Elys es,8,0,0,0,0,0,0
64,Atala Champs Elys es,0,1,0,0,0,0,0
65,Atala Champs Elys es,0,0,10,0,0,0,0
66,Atala Champs Elys es,0,0,0,1,0,0,0
67,Atala Champs Elys es,0,0,0,0,0,9,0
68,Atala Champs Elys es,0,0,0,0,0,0,1
69,Au Manoir Saint Germain,50,0,0,0,0,0,0
70,Au Manoir Saint Germain,0,2,0,0,0,0,0
71,Au Manoir Saint Germain,0,0,56,0,0,0,0
72,Au Manoir Saint Germain,0,0,0,5,0,0,0
73,Au Manoir Saint Germain,0,0,0,0,0,78,0
74,Au Manoir Saint Germain,0,0,0,0,0,0,9
75,Auteuil Tour Eiffel,45,0,0,0,0,0,0
76,Auteuil Tour Eiffel,0,5,0,0,0,0,0
77,Auteuil Tour Eiffel,0,0,39,0,0,0,0
78,Auteuil Tour Eiffel,0,0,0,5,0,0,0
79,Auteuil Tour Eiffel,0,0,0,0,0,48,0
80,Auteuil Tour Eiffel,0,0,0,0,0,0,14
81,B Montmartre,37,0,0,0,0,0,0
82,B Montmartre,0,1,0,0,0,0,0
83,B Montmartre,0,0,51,0,0,0,0
84,B Montmartre,0,0,0,7,0,0,0
85,B Montmartre,0,0,0,0,0,23,0
86,B Montmartre,0,0,0,0,0,0,15
87,Balmoral Champs Elys es,37,0,0,0,0,0,0
88,Balmoral Champs Elys es,0,3,0,0,0,0,0
89,Balmoral Champs Elys es,0,0,53,0,0,0,0
90,Balmoral Champs Elys es,0,0,0,6,0,0,0
91,Balmoral Champs Elys es,0,0,0,0,1,0,0
92,Balmoral Champs Elys es,0,0,0,0,0,41,0
93,Balmoral Champs Elys es,0,0,0,0,0,0,12
94,Banke H tel,40,0,0,0,0,0,0
95,Banke H tel,0,1,0,0,0,0,0
96,Banke H tel,0,0,60,0,0,0,0
97,Banke H tel,0,0,0,13,0,0,0
98,Banke H tel,0,0,0,0,4,0,0
99,Banke H tel,0,0,0,0,0,40,0
100,Banke H tel,0,0,0,0,0,0,7
101,Bassano,28,0,0,0,0,0,0
102,Bassano,0,3,0,0,0,0,0
103,Bassano,0,0,36,0,0,0,0
104,Bassano,0,0,0,2,0,0,0
105,Bassano,0,0,0,0,1,0,0
106,Bassano,0,0,0,0,0,24,0
107,Bassano,0,0,0,0,0,0,3
108,Belfast,34,0,0,0,0,0,0
109,Belfast,0,1,0,0,0,0,0
110,Belfast,0,0,29,0,0,0,0
111,Belfast,0,0,0,2,0,0,0
112,Belfast,0,0,0,0,0,31,0
113,Belfast,0,0,0,0,0,0,10
114,Best Western Allegro Nation,8,0,0,0,0,0,0
115,Best Western Allegro Nation,0,1,0,0,0,0,0
116,Best Western Allegro Nation,0,0,5,0,0,0,0
117,Best Western Allegro Nation,0,0,0,1,0,0,0
118,Best Western Allegro Nation,0,0,0,0,0,7,0
119,Best Western Allegro Nation,0,0,0,0,0,0,4
120,Best Western Amiral Hotel,28,0,0,0,0,0,0
121,Best Western Amiral Hotel,0,4,0,0,0,0,0
122,Best Western Amiral Hotel,0,0,30,0,0,0,0
123,Best Western Amiral Hotel,0,0,0,2,0,0,0
124,Best Western Amiral Hotel,0,0,0,0,0,20,0
125,Best Western Amiral Hotel,0,0,0,0,0,0,13
126,Best Western Aulivia Op ra,33,0,0,0,0,0,0
127,Best Western Aulivia Op ra,0,4,0,0,0,0,0
128,Best Western Aulivia Op ra,0,0,36,0,0,0,0
129,Best Western Aulivia Op ra,0,0,0,2,0,0,0
130,Best Western Aulivia Op ra,0,0,0,0,0,19,0
131,Best Western Aulivia Op ra,0,0,0,0,0,0,10
132,Best Western Bretagne Montparnasse,46,0,0,0,0,0,0
133,Best Western Bretagne Montparnasse,0,9,0,0,0,0,0
134,Best Western Bretagne Montparnasse,0,0,51,0,0,0,0
135,Best Western Bretagne Montparnasse,0,0,0,4,0,0,0
136,Best Western Bretagne Montparnasse,0,0,0,0,0,35,0
137,Best Western Bretagne Montparnasse,0,0,0,0,0,0,14
138,Best Western Ducs de Bourgogne,32,0,0,0,0,0,0
139,Best Western Ducs de Bourgogne,0,1,0,0,0,0,0
140,Best Western Ducs de Bourgogne,0,0,43,0,0,0,0
141,Best Western Ducs de Bourgogne,0,0,0,4,0,0,0
142,Best Western Ducs de Bourgogne,0,0,0,0,0,45,0
143,Best Western Ducs de Bourgogne,0,0,0,0,0,0,5
144,Best Western Hotel Montmartre Sacr Coeur,71,0,0,0,0,0,0
145,Best Western Hotel Montmartre Sacr Coeur,0,5,0,0,0,0,0
146,Best Western Hotel Montmartre Sacr Coeur,0,0,88,0,0,0,0
147,Best Western Hotel Montmartre Sacr Coeur,0,0,0,2,0,0,0
148,Best Western Hotel Montmartre Sacr Coeur,0,0,0,0,0,28,0
149,Best Western Hotel Montmartre Sacr Coeur,0,0,0,0,0,0,27
150,Best Western Le 18 Paris,22,0,0,0,0,0,0
151,Best Western Le 18 Paris,0,3,0,0,0,0,0
152,Best Western Le 18 Paris,0,0,20,0,0,0,0
153,Best Western Le 18 Paris,0,0,0,0,0,1,0
154,Best Western Le 18 Paris,0,0,0,0,0,0,6
155,Best Western Le Jardin de Cluny,33,0,0,0,0,0,0
156,Best Western Le Jardin de Cluny,0,8,0,0,0,0,0
157,Best Western Le Jardin de Cluny,0,0,50,0,0,0,0
158,Best Western Le Jardin de Cluny,0,0,0,3,0,0,0
159,Best Western Le Jardin de Cluny,0,0,0,0,2,0,0
160,Best Western Le Jardin de Cluny,0,0,0,0,0,55,0
161,Best Western Le Jardin de Cluny,0,0,0,0,0,0,12
162,Best Western Mercedes Arc de Triomphe,25,0,0,0,0,0,0
163,Best Western Mercedes Arc de Triomphe,0,2,0,0,0,0,0
164,Best Western Mercedes Arc de Triomphe,0,0,19,0,0,0,0
165,Best Western Mercedes Arc de Triomphe,0,0,0,1,0,0,0
166,Best Western Mercedes Arc de Triomphe,0,0,0,0,0,17,0
167,Best Western Mercedes Arc de Triomphe,0,0,0,0,0,0,4
168,Best Western Nouvel Orl ans Montparnasse,74,0,0,0,0,0,0
169,Best Western Nouvel Orl ans Montparnasse,0,6,0,0,0,0,0
170,Best Western Nouvel Orl ans Montparnasse,0,0,46,0,0,0,0
171,Best Western Nouvel Orl ans Montparnasse,0,0,0,3,0,0,0
172,Best Western Nouvel Orl ans Montparnasse,0,0,0,0,1,0,0
173,Best Western Nouvel Orl ans Montparnasse,0,0,0,0,0,52,0
174,Best Western Nouvel Orl ans Montparnasse,0,0,0,0,0,0,15
175,Best Western Op ra Batignolles,21,0,0,0,0,0,0
176,Best Western Op ra Batignolles,0,3,0,0,0,0,0
177,Best Western Op ra Batignolles,0,0,26,0,0,0,0
178,Best Western Op ra Batignolles,0,0,0,0,0,6,0
179,Best Western Op ra Batignolles,0,0,0,0,0,0,9
180,Best Western Paris Gare Saint Lazare,13,0,0,0,0,0,0
181,Best Western Paris Gare Saint Lazare,0,5,0,0,0,0,0
182,Best Western Paris Gare Saint Lazare,0,0,18,0,0,0,0
183,Best Western Paris Gare Saint Lazare,0,0,0,1,0,0,0
184,Best Western Paris Gare Saint Lazare,0,0,0,0,1,0,0
185,Best Western Paris Gare Saint Lazare,0,0,0,0,0,19,0
186,Best Western Paris Gare Saint Lazare,0,0,0,0,0,0,6
187,Best Western Plus 61 Paris Nation Hotel,29,0,0,0,0,0,0
188,Best Western Plus 61 Paris Nation Hotel,0,3,0,0,0,0,0
189,Best Western Plus 61 Paris Nation Hotel,0,0,21,0,0,0,0
190,Best Western Plus 61 Paris Nation Hotel,0,0,0,2,0,0,0
191,Best Western Plus 61 Paris Nation Hotel,0,0,0,0,1,0,0
192,Best Western Plus 61 Paris Nation Hotel,0,0,0,0,0,7,0
193,Best Western Plus 61 Paris Nation Hotel,0,0,0,0,0,0,9
194,Best Western Plus Elys e Secret,18,0,0,0,0,0,0
195,Best Western Plus Elys e Secret,0,6,0,0,0,0,0
196,Best Western Plus Elys e Secret,0,0,26,0,0,0,0
197,Best Western Plus Elys e Secret,0,0,0,0,1,0,0
198,Best Western Plus Elys e Secret,0,0,0,0,0,36,0
199,Best Western Plus Elys e Secret,0,0,0,0,0,0,6
200,Best Western Plus de Neuville Arc de Triomphe,17,0,0,0,0,0,0
201,Best Western Plus de Neuville Arc de Triomphe,0,0,30,0,0,0,0
202,Best Western Plus de Neuville Arc de Triomphe,0,0,0,3,0,0,0
203,Best Western Plus de Neuville Arc de Triomphe,0,0,0,0,0,15,0
204,Best Western Plus de Neuville Arc de Triomphe,0,0,0,0,0,0,6
205,Best Western Premier Faubourg 88,76,0,0,0,0,0,0
206,Best Western Premier Faubourg 88,0,13,0,0,0,0,0
207,Best Western Premier Faubourg 88,0,0,72,0,0,0,0
208,Best Western Premier Faubourg 88,0,0,0,7,0,0,0
209,Best Western Premier Faubourg 88,0,0,0,0,2,0,0
210,Best Western Premier Faubourg 88,0,0,0,0,0,42,0
211,Best Western Premier Faubourg 88,0,0,0,0,0,0,23
212,Best Western Premier Kapital Op ra,136,0,0,0,0,0,0
213,Best Western Premier Kapital Op ra,0,7,0,0,0,0,0
214,Best Western Premier Kapital Op ra,0,0,92,0,0,0,0
215,Best Western Premier Kapital Op ra,0,0,0,16,0,0,0
216,Best Western Premier Kapital Op ra,0,0,0,0,4,0,0
217,Best Western Premier Kapital Op ra,0,0,0,0,0,79,0
218,Best Western Premier Kapital Op ra,0,0,0,0,0,0,21
219,Best Western Premier Le Swann,27,0,0,0,0,0,0
220,Best Western Premier Le Swann,0,4,0,0,0,0,0
221,Best Western Premier Le Swann,0,0,27,0,0,0,0
222,Best Western Premier Le Swann,0,0,0,3,0,0,0
223,Best Western Premier Le Swann,0,0,0,0,1,0,0
224,Best Western Premier Le Swann,0,0,0,0,0,24,0
225,Best Western Premier Le Swann,0,0,0,0,0,0,14
226,Best Western Premier Louvre Saint Honor ,49,0,0,0,0,0,0
227,Best Western Premier Louvre Saint Honor ,0,4,0,0,0,0,0
228,Best Western Premier Louvre Saint Honor ,0,0,53,0,0,0,0
229,Best Western Premier Louvre Saint Honor ,0,0,0,13,0,0,0
230,Best Western Premier Louvre Saint Honor ,0,0,0,0,0,85,0
231,Best Western Premier Louvre Saint Honor ,0,0,0,0,0,0,15
232,Best Western Premier Marais Grands Boulevards,68,0,0,0,0,0,0
233,Best Western Premier Marais Grands Boulevards,0,10,0,0,0,0,0
234,Best Western Premier Marais Grands Boulevards,0,0,65,0,0,0,0
235,Best Western Premier Marais Grands Boulevards,0,0,0,6,0,0,0
236,Best Western Premier Marais Grands Boulevards,0,0,0,0,5,0,0
237,Best Western Premier Marais Grands Boulevards,0,0,0,0,0,72,0
238,Best Western Premier Marais Grands Boulevards,0,0,0,0,0,0,14
239,Best Western Premier Op ra Faubourg Ex Hotel Jules ,98,0,0,0,0,0,0
240,Best Western Premier Op ra Faubourg Ex Hotel Jules ,0,10,0,0,0,0,0
241,Best Western Premier Op ra Faubourg Ex Hotel Jules ,0,0,83,0,0,0,0
242,Best Western Premier Op ra Faubourg Ex Hotel Jules ,0,0,0,9,0,0,0
243,Best Western Premier Op ra Faubourg Ex Hotel Jules ,0,0,0,0,2,0,0
244,Best Western Premier Op ra Faubourg Ex Hotel Jules ,0,0,0,0,0,95,0
245,Best Western Premier Op ra Faubourg Ex Hotel Jules ,0,0,0,0,0,0,28
246,Best Western Premier Op ra Li ge,39,0,0,0,0,0,0
247,Best Western Premier Op ra Li ge,0,6,0,0,0,0,0
248,Best Western Premier Op ra Li ge,0,0,52,0,0,0,0
249,Best Western Premier Op ra Li ge,0,0,0,10,0,0,0
250,Best Western Premier Op ra Li ge,0,0,0,0,4,0,0
251,Best Western Premier Op ra Li ge,0,0,0,0,0,22,0
252,Best Western Premier Op ra Li ge,0,0,0,0,0,0,9
253,Best Western Premier Op ra Opal,42,0,0,0,0,0,0
254,Best Western Premier Op ra Opal,0,4,0,0,0,0,0
255,Best Western Premier Op ra Opal,0,0,46,0,0,0,0
256,Best Western Premier Op ra Opal,0,0,0,3,0,0,0
257,Best Western Premier Op ra Opal,0,0,0,0,0,45,0
258,Best Western Premier Op ra Opal,0,0,0,0,0,0,5
259,Best Western Premier Trocadero La Tour,15,0,0,0,0,0,0
260,Best Western Premier Trocadero La Tour,0,1,0,0,0,0,0
261,Best Western Premier Trocadero La Tour,0,0,9,0,0,0,0
262,Best Western Premier Trocadero La Tour,0,0,0,0,0,12,0
263,Best Western Premier Trocadero La Tour,0,0,0,0,0,0,3
264,Best Western S vres Montparnasse,42,0,0,0,0,0,0
265,Best Western S vres Montparnasse,0,6,0,0,0,0,0
266,Best Western S vres Montparnasse,0,0,59,0,0,0,0
267,Best Western S vres Montparnasse,0,0,0,2,0,0,0
268,Best Western S vres Montparnasse,0,0,0,0,0,35,0
269,Best Western S vres Montparnasse,0,0,0,0,0,0,26
270,Best Western Tour Eiffel Invalides,21,0,0,0,0,0,0
271,Best Western Tour Eiffel Invalides,0,3,0,0,0,0,0
272,Best Western Tour Eiffel Invalides,0,0,25,0,0,0,0
273,Best Western Tour Eiffel Invalides,0,0,0,3,0,0,0
274,Best Western Tour Eiffel Invalides,0,0,0,0,0,23,0
275,Best Western Tour Eiffel Invalides,0,0,0,0,0,0,5
276,BoB Hotel by Elegancia,27,0,0,0,0,0,0
277,BoB Hotel by Elegancia,0,1,0,0,0,0,0
278,BoB Hotel by Elegancia,0,0,26,0,0,0,0
279,BoB Hotel by Elegancia,0,0,0,4,0,0,0
280,BoB Hotel by Elegancia,0,0,0,0,6,0,0
281,BoB Hotel by Elegancia,0,0,0,0,0,11,0
282,BoB Hotel by Elegancia,0,0,0,0,0,0,11
283,Boutique H tel Konfidentiel,13,0,0,0,0,0,0
284,Boutique H tel Konfidentiel,0,0,6,0,0,0,0
285,Boutique H tel Konfidentiel,0,0,0,0,0,5,0
286,Boutique H tel Konfidentiel,0,0,0,0,0,0,1
287,Bradford Elys es Astotel,46,0,0,0,0,0,0
288,Bradford Elys es Astotel,0,2,0,0,0,0,0
289,Bradford Elys es Astotel,0,0,34,0,0,0,0
290,Bradford Elys es Astotel,0,0,0,7,0,0,0
291,Bradford Elys es Astotel,0,0,0,0,0,25,0
292,Bradford Elys es Astotel,0,0,0,0,0,0,12
293,Buddha Bar Hotel Paris,28,0,0,0,0,0,0
294,Buddha Bar Hotel Paris,0,0,42,0,0,0,0
295,Buddha Bar Hotel Paris,0,0,0,10,0,0,0
296,Buddha Bar Hotel Paris,0,0,0,0,3,0,0
297,Buddha Bar Hotel Paris,0,0,0,0,0,24,0
298,Buddha Bar Hotel Paris,0,0,0,0,0,0,8
299,COQ Hotel Paris,99,0,0,0,0,0,0
300,COQ Hotel Paris,0,11,0,0,0,0,0
301,COQ Hotel Paris,0,0,82,0,0,0,0
302,COQ Hotel Paris,0,0,0,9,0,0,0
303,COQ Hotel Paris,0,0,0,0,32,0,0
304,COQ Hotel Paris,0,0,0,0,0,43,0
305,COQ Hotel Paris,0,0,0,0,0,0,60
306,Castille Paris Starhotels Collezione,30,0,0,0,0,0,0
307,Castille Paris Starhotels Collezione,0,2,0,0,0,0,0
308,Castille Paris Starhotels Collezione,0,0,56,0,0,0,0
309,Castille Paris Starhotels Collezione,0,0,0,16,0,0,0
310,Castille Paris Starhotels Collezione,0,0,0,0,1,0,0
311,Castille Paris Starhotels Collezione,0,0,0,0,0,59,0
312,Castille Paris Starhotels Collezione,0,0,0,0,0,0,12
313,Chambiges Elys es,61,0,0,0,0,0,0
314,Chambiges Elys es,0,5,0,0,0,0,0
315,Chambiges Elys es,0,0,68,0,0,0,0
316,Chambiges Elys es,0,0,0,7,0,0,0
317,Chambiges Elys es,0,0,0,0,0,65,0
318,Chambiges Elys es,0,0,0,0,0,0,34
319,Chateau Frontenac,46,0,0,0,0,0,0
320,Chateau Frontenac,0,1,0,0,0,0,0
321,Chateau Frontenac,0,0,56,0,0,0,0
322,Chateau Frontenac,0,0,0,7,0,0,0
323,Chateau Frontenac,0,0,0,0,1,0,0
324,Chateau Frontenac,0,0,0,0,0,64,0
325,Chateau Frontenac,0,0,0,0,0,0,18
326,Crowne Plaza Paris R publique,40,0,0,0,0,0,0
327,Crowne Plaza Paris R publique,0,2,0,0,0,0,0
328,Crowne Plaza Paris R publique,0,0,44,0,0,0,0
329,Crowne Plaza Paris R publique,0,0,0,3,0,0,0
330,Crowne Plaza Paris R publique,0,0,0,0,0,67,0
331,Crowne Plaza Paris R publique,0,0,0,0,0,0,25
332,D clic Hotel,26,0,0,0,0,0,0
333,D clic Hotel,0,3,0,0,0,0,0
334,D clic Hotel,0,0,22,0,0,0,0
335,D clic Hotel,0,0,0,3,0,0,0
336,D clic Hotel,0,0,0,0,6,0,0
337,D clic Hotel,0,0,0,0,0,15,0
338,D clic Hotel,0,0,0,0,0,0,1
339,Derby Alma,59,0,0,0,0,0,0
340,Derby Alma,0,3,0,0,0,0,0
341,Derby Alma,0,0,45,0,0,0,0
342,Derby Alma,0,0,0,7,0,0,0
343,Derby Alma,0,0,0,0,2,0,0
344,Derby Alma,0,0,0,0,0,48,0
345,Derby Alma,0,0,0,0,0,0,12
346,Drawing Hotel,2,0,0,0,0,0,0
347,Drawing Hotel,0,0,4,0,0,0,0
348,Drawing Hotel,0,0,0,1,0,0,0
349,Drawing Hotel,0,0,0,0,1,0,0
350,Drawing Hotel,0,0,0,0,0,8,0
351,Drawing Hotel,0,0,0,0,0,0,1
352,Duret,9,0,0,0,0,0,0
353,Duret,0,1,0,0,0,0,0
354,Duret,0,0,12,0,0,0,0
355,Duret,0,0,0,2,0,0,0
356,Duret,0,0,0,0,1,0,0
357,Duret,0,0,0,0,0,13,0
358,Duret,0,0,0,0,0,0,3
359,Edouard 7 Paris Op ra,54,0,0,0,0,0,0
360,Edouard 7 Paris Op ra,0,5,0,0,0,0,0
361,Edouard 7 Paris Op ra,0,0,98,0,0,0,0
362,Edouard 7 Paris Op ra,0,0,0,10,0,0,0
363,Edouard 7 Paris Op ra,0,0,0,0,0,66,0
364,Edouard 7 Paris Op ra,0,0,0,0,0,0,24
365,Eiffel Trocad ro,32,0,0,0,0,0,0
366,Eiffel Trocad ro,0,2,0,0,0,0,0
367,Eiffel Trocad ro,0,0,31,0,0,0,0
368,Eiffel Trocad ro,0,0,0,4,0,0,0
369,Eiffel Trocad ro,0,0,0,0,2,0,0
370,Eiffel Trocad ro,0,0,0,0,0,38,0
371,Eiffel Trocad ro,0,0,0,0,0,0,6
372,Elys es R gencia,66,0,0,0,0,0,0
373,Elys es R gencia,0,4,0,0,0,0,0
374,Elys es R gencia,0,0,99,0,0,0,0
375,Elys es R gencia,0,0,0,9,0,0,0
376,Elys es R gencia,0,0,0,0,0,110,0
377,Elys es R gencia,0,0,0,0,0,0,17
378,Etoile Saint Ferdinand,24,0,0,0,0,0,0
379,Etoile Saint Ferdinand,0,2,0,0,0,0,0
380,Etoile Saint Ferdinand,0,0,43,0,0,0,0
381,Etoile Saint Ferdinand,0,0,0,1,0,0,0
382,Etoile Saint Ferdinand,0,0,0,0,0,28,0
383,Etoile Saint Ferdinand,0,0,0,0,0,0,9
384,First Hotel Paris Tour Eiffel,18,0,0,0,0,0,0
385,First Hotel Paris Tour Eiffel,0,1,0,0,0,0,0
386,First Hotel Paris Tour Eiffel,0,0,26,0,0,0,0
387,First Hotel Paris Tour Eiffel,0,0,0,4,0,0,0
388,First Hotel Paris Tour Eiffel,0,0,0,0,0,28,0
389,First Hotel Paris Tour Eiffel,0,0,0,0,0,0,9
390,Forest Hill Paris la Villette,68,0,0,0,0,0,0
391,Forest Hill Paris la Villette,0,14,0,0,0,0,0
392,Forest Hill Paris la Villette,0,0,48,0,0,0,0
393,Forest Hill Paris la Villette,0,0,0,5,0,0,0
394,Forest Hill Paris la Villette,0,0,0,0,0,40,0
395,Forest Hill Paris la Villette,0,0,0,0,0,0,12
396,Four Seasons Hotel George V Paris,23,0,0,0,0,0,0
397,Four Seasons Hotel George V Paris,0,0,38,0,0,0,0
398,Four Seasons Hotel George V Paris,0,0,0,22,0,0,0
399,Four Seasons Hotel George V Paris,0,0,0,0,0,10,0
400,Four Seasons Hotel George V Paris,0,0,0,0,0,0,2
401,Francois 1er,23,0,0,0,0,0,0
402,Francois 1er,0,1,0,0,0,0,0
403,Francois 1er,0,0,42,0,0,0,0
404,Francois 1er,0,0,0,8,0,0,0
405,Francois 1er,0,0,0,0,0,37,0
406,Francois 1er,0,0,0,0,0,0,27
407,Franklin Roosevelt,26,0,0,0,0,0,0
408,Franklin Roosevelt,0,2,0,0,0,0,0
409,Franklin Roosevelt,0,0,23,0,0,0,0
410,Franklin Roosevelt,0,0,0,2,0,0,0
411,Franklin Roosevelt,0,0,0,0,0,32,0
412,Franklin Roosevelt,0,0,0,0,0,0,7
413,Garden Elys e,15,0,0,0,0,0,0
414,Garden Elys e,0,1,0,0,0,0,0
415,Garden Elys e,0,0,20,0,0,0,0
416,Garden Elys e,0,0,0,3,0,0,0
417,Garden Elys e,0,0,0,0,0,18,0
418,Garden Elys e,0,0,0,0,0,0,7
419,Gardette Park Hotel,60,0,0,0,0,0,0
420,Gardette Park Hotel,0,7,0,0,0,0,0
421,Gardette Park Hotel,0,0,53,0,0,0,0
422,Gardette Park Hotel,0,0,0,3,0,0,0
423,Gardette Park Hotel,0,0,0,0,3,0,0
424,Gardette Park Hotel,0,0,0,0,0,53,0
425,Gardette Park Hotel,0,0,0,0,0,0,10
426,Golden Tulip Bercy Gare de Lyon 209,55,0,0,0,0,0,0
427,Golden Tulip Bercy Gare de Lyon 209,0,6,0,0,0,0,0
428,Golden Tulip Bercy Gare de Lyon 209,0,0,69,0,0,0,0
429,Golden Tulip Bercy Gare de Lyon 209,0,0,0,5,0,0,0
430,Golden Tulip Bercy Gare de Lyon 209,0,0,0,0,3,0,0
431,Golden Tulip Bercy Gare de Lyon 209,0,0,0,0,0,32,0
432,Golden Tulip Bercy Gare de Lyon 209,0,0,0,0,0,0,5
433,Golden Tulip Opera de Noailles,56,0,0,0,0,0,0
434,Golden Tulip Opera de Noailles,0,9,0,0,0,0,0
435,Golden Tulip Opera de Noailles,0,0,72,0,0,0,0
436,Golden Tulip Opera de Noailles,0,0,0,8,0,0,0
437,Golden Tulip Opera de Noailles,0,0,0,0,2,0,0
438,Golden Tulip Opera de Noailles,0,0,0,0,0,64,0
439,Golden Tulip Opera de Noailles,0,0,0,0,0,0,33
440,Golden Tulip Washington Opera,29,0,0,0,0,0,0
441,Golden Tulip Washington Opera,0,2,0,0,0,0,0
442,Golden Tulip Washington Opera,0,0,29,0,0,0,0
443,Golden Tulip Washington Opera,0,0,0,8,0,0,0
444,Golden Tulip Washington Opera,0,0,0,0,0,49,0
445,Golden Tulip Washington Opera,0,0,0,0,0,0,3
446,Goralska R sidences H tel Paris Bastille,18,0,0,0,0,0,0
447,Goralska R sidences H tel Paris Bastille,0,0,13,0,0,0,0
448,Goralska R sidences H tel Paris Bastille,0,0,0,2,0,0,0
449,Goralska R sidences H tel Paris Bastille,0,0,0,0,2,0,0
450,Goralska R sidences H tel Paris Bastille,0,0,0,0,0,4,0
451,Goralska R sidences H tel Paris Bastille,0,0,0,0,0,0,1
452,Grand H tel Du Palais Royal,52,0,0,0,0,0,0
453,Grand H tel Du Palais Royal,0,5,0,0,0,0,0
454,Grand H tel Du Palais Royal,0,0,110,0,0,0,0
455,Grand H tel Du Palais Royal,0,0,0,23,0,0,0
456,Grand H tel Du Palais Royal,0,0,0,0,1,0,0
457,Grand H tel Du Palais Royal,0,0,0,0,0,72,0
458,Grand H tel Du Palais Royal,0,0,0,0,0,0,16
459,Grand Hotel Saint Michel,42,0,0,0,0,0,0
460,Grand Hotel Saint Michel,0,4,0,0,0,0,0
461,Grand Hotel Saint Michel,0,0,77,0,0,0,0
462,Grand Hotel Saint Michel,0,0,0,5,0,0,0
463,Grand Hotel Saint Michel,0,0,0,0,0,54,0
464,Grand Hotel Saint Michel,0,0,0,0,0,0,34
465,Grand Pigalle Hotel,54,0,0,0,0,0,0
466,Grand Pigalle Hotel,0,1,0,0,0,0,0
467,Grand Pigalle Hotel,0,0,58,0,0,0,0
468,Grand Pigalle Hotel,0,0,0,5,0,0,0
469,Grand Pigalle Hotel,0,0,0,0,4,0,0
470,Grand Pigalle Hotel,0,0,0,0,0,33,0
471,Grand Pigalle Hotel,0,0,0,0,0,0,21
472,H tel Ad le Jules,31,0,0,0,0,0,0
